id_palabra,"Palabra","id_cronista","id_texto","cita","pagina"
16001,"anancuzco",16,"T16001","e luego yncontinente para aueriguacion de lo contenido en los dichos capitulos el dicho corregidor hizo parescer ante si a bartolome de porras ques hijo de antonio diaz de porras conquistador que fue deste rreyno y de doña beatriz miro yndia el qual tiene mucha noticia y platica de las cosas de los yndios por auerse comunicado e tratado con los <i>principales</i> dellos en esta ciudad y a don francisco <i>cocamayta</i> de la <i>parcialidad</i> de <i>huruncuzco</i> y a don francisco <i>quiqua</i> yndio de la <i>parcialidad</i> de <strong>anancuzco</strong> ambos yndios <i>yngas</i> viejos que cada vno dellos confesaron tener mas de setenta años y el vno dixo tener hedad de ochenta años y siendo preguntados por el tenor de los capitulos de suso por lengua a los dichos yndios de don fhelipe <i>sayre</i> ynterprete general desta ciudad dixeron lo siguiente.",283-284
16001,"anancuzco",16,"T16002","2-Al segundo capitulo siendoles leydo el dicho que dixo el dicho garcia de melo en quanto a este capitulo que no pasaua ansi lo que dicho tiene el dicho garcia de melo en quanto a yr al <i>ynga</i> con los pleitos y causas que se ofrescian porque tenia el <i>ynga</i> doze yndios los seis de la <i>parcialidad</i> de <i>huruncuzcos</i> y los otros seis de <strong>anancuzco</strong> y estos doze asistian en vn lugar señalado e que ellos yvan con todos los pleitos y diferencias que a los yndios se les ofrescian y que en su presencia se aueriguauan y determinauan las causas ceuiles y criminales y sobre estos doze yndios auia otro yndio que precedia sobre ellos y asistia a ver lo que juzgavan y determinauan y que si se ofrescian cassos graues dauan quenta dello en ofresciendose el negocio al <i>ynga</i> e de los demas se la dauan de mes a mes y que quanto al <i>ynga</i> no auia fuerça de ley mas de adbitrar y hazer lo quel queria [...]",284
16002,"andesuyo",16,"T16003","Al primer capitulo que lo que saue y a sauido y entendido es que los <i>yngas</i> <i>señores</i> que fueron destos rreinos rresidian en esta ciudad del <i>cuzco</i> como en caueça de todo el e que para poder gouernar rreino tan grande lo tenian diuidido en quatro <i>prouincias</i> conbiene a sauer <i>chinchasuyo</i> <i>collasuyo</i> <i>condesuyo</i> <strong>andesuyo</strong> las quales <i>prouincias</i> heran pobladas y lo son de presente de diferentes naciones y lenguas de gentes todas las quales naciones se diferenciauan en el traxe de las caueças [...]",278
16002,"andesuyo",16,"T16004","y la otra que esta frontera desta es <i>condesuyo</i> [sic: <strong>andesuyo</strong>] ques donde se cria la <i>coca</i> e no es muy grande sino muy pequeña porque los <i>yngas</i> no conquistaron mucha tierra por montaña y por ser tierra muy enferma [...]",271
16003,"cacicazgo",16,"T16005","[...] y en cada <i>prouincia</i> auia pueblos poblados muchos e puestos sus <i>moxones</i> y señalados sus terminos a cada vno y cada pueblo tenia a cargo sus terminos para adereçar los caminos y la manera del gouierno hera por <i>caciques</i> que tenian sus pueblos e jurisdiciones señalados y estos <i>caciques</i> son como <i>señores</i> en españa y en cada <strong>cacicazgo</strong> ponia el <i>ynga</i> un <i>tucuyrico</i> que el oficio deste era mirar lo que todos hazian y si se cumplia lo que estauan obligados a hazer los dichos <i>caciques</i> y los dichos <i>tucuyricos</i> tenian a su cargo las tierras del sol e del <i>ynga</i> que en cada <strong>cacicazgo</strong> auia dedicadas al sol y al dicho <i>ynga</i> y las hazian labrar y cultibar beneficiando lo que se coxia dellas y a este <i>tucuyrico</i> si no hazia bien su oficio le quitaua el <i>ynga</i> y ponia otro y si lo hazia bien le dexauan estar siempre.",272
16003,"cacicazgo",16,"T16006","…el <i>cacique</i> que mataua a algun yndio su sujeto sin embiar a pedir licencia al <i>ynga</i> le castigauan publicamente dandole con piedras en las espaldas que hera entre ellos castigo afrentoso / este castigo le hazian por la primera vez y si reyncidia a la segunda le condenauan a muerte y si por ruego la concedian la uida era quitandole el <strong>cacicazgo</strong> y desterrandole a lexanas tierras.",273
16003,"cacicazgo",16,"T16007","…los <i>caciques</i> estauan obligados a comer en la plaça en publico y sus yndios con ellos y el que no lo hazia le quitauan el <strong>cacicazgo</strong>.",275
16003,"cacicazgo",16,"T16008","…el <i>cacique</i> que no tenia cuydado de corregir los yndios de sus pueblos y auisar de sus vicios al <i>ynga</i> le priuauan del <strong>cacicazgo</strong>.",275
16004,"cacique / caciques",16,"T16009","3-yten si tenia juezes particulares y quando y como los nombraua o si lo heran los <i>tucuyricos</i> o los <strong>caciques</strong> y si esta jurisdicción se la daua limitada o qual y a quienes y como y para que negocios.",269
16004,"cacique / caciques",16,"T16010","15-yten que hera <strong>cacique</strong> de <i>guaranga</i> y si lo proueya el <i>ynga</i> e con que juridiscion y para que casos ceuiles o criminales.",270-271
16004,"cacique / caciques",16,"T16011","16-yten que hera <strong>cacique</strong> de <i>Pachaca</i> y quien le proueya e si hera con juridiscion y esta a que y como se estendía.",271
16004,"cacique / caciques",16,"T16012","…el <strong>cacique</strong> que mataua a algun yndio su sujeto sin embiar a pedir licencia al <i>ynga</i> le castigauan publicamente dandole con piedras en las espaldas que hera entre ellos castigo afrentoso / este castigo le hazian por la primera vez y si reyncidia a la segunda le condenauan a muerte y si por ruego la concedian la uida era quitandole el <i>cacicazgo</i> y desterrandole a lexanas tierras.",273
16004,"cacique / caciques",16,"T16013","…el que era ynouidiente a su <strong>cacique</strong> le castigauan con tormentos y si perseueraua en ello le desterrauan o le condenauan a muerte.",274
16004,"cacique / caciques",16,"T16014","…el que hera obligado al seruicio de algun tambo si faltaua del castigauan al <strong>cacique</strong> en cuyo distrito estaua el tambo.",275
16004,"cacique / caciques",16,"T16015","…los <strong>caciques</strong> estauan obligados a comer en la plaça en publico y sus yndios con ellos y el que no lo hazia le quitauan el <i>cacicazgo</i>.",275
16004,"cacique / caciques",16,"T16016","…el <strong>cacique</strong> que no tenia cuydado de corregir los yndios de sus pueblos y auisar de sus vicios al <i>ynga</i> le priuauan del <i>cacicazgo</i>.",275
16004,"cacique / caciques",16,"T16017","13-al treze capitulo dixo que el <i>tucuyrico</i> era siempre <i>persona principal</i> y este le ponia el <i>ynga</i> por el tiempo que el queria y quel mando y jurisdiscion que tenia era ver como cumplian los <strong>caciques</strong> lo que cada vno estaua obligado a hazer en su lugar e que el oficio destos era ser sobreestantes de lo que el <i>ynga</i> mandaua.",277
16004,"cacique / caciques",16,"T16018","15-a los quinze capitulos dixo que <strong>cacique</strong> de <i>guaranga</i> quiere dezir caueça de mill yndios y el <i>ynga</i> los proueya como le parescia para que tuviese quenta y cargo destos mill yndios para acudir con ellos a donde les mandase.",277
16004,"cacique / caciques",16,"T16019","16-a los diez e seis capitulos dixo que <strong>cacique</strong> de <i>Pachaca</i> es lo mismo que tiene dicho de <i>guaranga</i> saluo que pachaca se entiende ser <strong>cacique</strong> de cient yndios.",277
16004,"cacique / caciques",16,"T16020","[…] y de las dichas quatro <i>prouincias</i> tenian quatro <i>gouernadores</i> supremos a quien cada <i>prouincia</i> de aquellas acudia con sus negocios y el <i>gouernador</i> al <i>ynga</i> y desta manera hera facil el gouierno porque en la distancia de cada <i>prouincia</i> auia <strong>caciques</strong> principales de a mill y de cient yndios y de ay abaxo que tenian cargos y cuidado de todo lo que se auia de hazer en cada pueblo asi para el seruicio del <i>ynga</i> como para el bien y conseruacion del pueblo lo que por el <i>ynga</i> estaua ordenado y de trecho a trecho auia vn <i>tucuyrico</i> que era como juez visitador a quien ocurrian con las cosas extraordinarias para que las juzgase y determinase porque las graues y de mucha ynportancia todas yuan al <i>gouernador</i> supremo y del al <i>ynga</i> como dicho tiene[...]",278
